gene,base_mean,log2fc,pvalue,padj
ENSMUSG00000054823,2194.5254013767244,-0.0258823178227802,0.4832024697763432,0.7713023833272132
ENSMUSG00000000682,24.182374091782084,0.2636806434900587,0.48322409365468744,0.7713023833272132
ENSMUSG00000050373,652.2747959911474,0.04637603184308065,0.48323752599062,0.7713023833272132
ENSMUSG00000020974,12.856893917007488,-0.2615663364586446,0.48339770241590607,0.7714827251852449
ENSMUSG00000031403,843.5461873246272,-0.052099168118825395,0.4834708427526131,0.7715241394009246
ENSMUSG00000074102,572.7976922084468,0.046721099450252,0.48368186568308535,0.7717855574909978
ENSMUSG00000041215,535.4669263541114,-0.05839337841327395,0.48390718691524703,0.7720494273605938
ENSMUSG00000104391,32.0383059419516,0.16001305063241028,0.4839520901518507,0.7720494273605938
ENSMUSG00000113188,21.213635411066516,0.16807363782439083,0.4839889033591489,0.7720494273605938
ENSMUSG00000121067,26.288392616597864,-0.1669947290354422,0.4843948002212495,0.7726215208602154
ENSMUSG00000120980,13.403441459259048,-0.25105150612186156,0.4845311418271552,0.7727635974765545
ENSMUSG00000038658,2959.5690563266307,0.0323922555166716,0.48461175359959663,0.7728167732734885
ENSMUSG00000027722,485.13305203342003,0.04852768973608789,0.4846817542240688,0.7728530186100946
ENSMUSG00000104583,17.40233790890446,-0.20426762807193313,0.4847703642174487,0.7729137516310033
ENSMUSG00000036632,251.3477473353214,0.05636293905173564,0.48483578338019917,0.7729137516310033
ENSMUSG00000021711,1284.3470873610129,0.040726772644269396,0.4848616696267398,0.7729137516310033
ENSMUSG00000021906,1048.5279130450424,0.04185237833862494,0.48497907753131975,0.7730255375411471
ENSMUSG00000021496,84.42116812769164,-0.08952475614032511,0.48516668002013075,0.7732218957696041
ENSMUSG00000038116,1780.498236827273,0.031182713181999982,0.48521646497883775,0.7732218957696041
ENSMUSG00000051736,35.96910079918387,-0.14249947727941406,0.48524415258401965,0.7732218957696041
ENSMUSG00000085776,39.800103506341884,0.14026070142704095,0.4854665054239714,0.7734695265058699
ENSMUSG00000029723,1344.0863236790235,-0.03154961577866689,0.4855412531514173,0.7734695265058699
ENSMUSG00000015536,1159.6849537356015,0.05221365294787616,0.48557139709551234,0.7734695265058699
ENSMUSG00000030555,486.4932288679577,-0.04446190684536241,0.48558879564843405,0.7734695265058699
ENSMUSG00000024570,790.306785761245,-0.051005894532229604,0.48564587117233715,0.7734850801555324
ENSMUSG00000032420,82.08510954011082,0.09966591323243736,0.4860592299208101,0.7739330859498477
ENSMUSG00000040990,1293.9889251677855,-0.07957208637720876,0.4861456330569799,0.7739330859498477
ENSMUSG00000054034,362.2311503783244,0.09481291389180824,0.4861554101463995,0.7739330859498477
ENSMUSG00000038069,318.36905443186384,-0.04931722411753789,0.48615959941194675,0.7739330859498477
ENSMUSG00000022019,1700.5805200445104,-0.03142814600299743,0.4861638505538526,0.7739330859498477
ENSMUSG00000068206,1141.5555181772968,-0.04682800415341546,0.4862258207754234,0.7739563765804107
ENSMUSG00000027998,631.550227113075,0.04702269914248349,0.48650415424615845,0.7741985640288547
ENSMUSG00000031097,149511.43837405805,0.053090471114461205,0.48650587600723894,0.7741985640288547
ENSMUSG00000029149,38.598304173702715,-0.14507841985321274,0.4865200346707721,0.7741985640288547
ENSMUSG00000041718,240.7125043605503,-0.05718244851607821,0.4867094452849047,0.7744245957141515
ENSMUSG00000021767,3224.2988757982216,0.029403594189805125,0.4868224806045578,0.7745290711759357
ENSMUSG00000099966,166.97046438409055,-0.08079408579403054,0.486905753877537,0.7745861798330108
ENSMUSG00000097781,25.269820720949472,-0.17775007930796527,0.4870101856233313,0.7746315161940184
ENSMUSG00000017057,139.48074387614272,0.10715832964537357,0.4870525192745403,0.7746315161940184
ENSMUSG00000102742,290.708344348892,-0.06436520067845082,0.4870847813240172,0.7746315161940184
ENSMUSG00000040557,40.804660765632285,0.1313387973288434,0.48723620835212533,0.7746315161940184
ENSMUSG00000035270,11.809912243776227,0.2719162645834223,0.48725863055232466,0.7746315161940184
ENSMUSG00000104060,47.598434329559645,-0.1449922469348895,0.48735187887727394,0.7746315161940184
ENSMUSG00000028199,402.20942011025136,-0.05359375518637665,0.48739556283434704,0.7746315161940184
ENSMUSG00000032192,627.631683576682,0.06750750061871684,0.4874077911729491,0.7746315161940184
ENSMUSG00000024810,147.10267424900888,0.10836968298312298,0.48754113461881443,0.7746315161940184
ENSMUSG00000119162,23.825025995155872,-0.20408086160329614,0.4875488500063411,0.7746315161940184
ENSMUSG00000035914,152.46222552386863,0.10655829921924079,0.48755224043168854,0.7746315161940184
ENSMUSG00000104591,12.891177659457037,0.2644072159407474,0.48756955543735137,0.7746315161940184
ENSMUSG00000097148,218.33341955414286,-0.07116905863887295,0.4876553206776937,0.7746315161940184
ENSMUSG00000118718,394.12588213269936,-0.12720836157015997,0.48781331257960725,0.7746315161940184
ENSMUSG00000118837,394.12588213269936,-0.12720836157015997,0.48781331257960725,0.7746315161940184
ENSMUSG00000119776,394.12588213269936,-0.12720836157015997,0.48781331257960725,0.7746315161940184
ENSMUSG00000119892,394.12588213269936,-0.12720836157015997,0.48781331257960725,0.7746315161940184
ENSMUSG00000092274,144070.22676106755,-0.08393251819956969,0.48782523143363155,0.7746315161940184
ENSMUSG00000017774,2438.9131564735194,-0.035345504391336234,0.4878344908394161,0.7746315161940184
ENSMUSG00000002846,1065.6954577940767,0.04014153445611755,0.4879916644502553,0.7748058387974385
ENSMUSG00000091478,56.770183534487394,0.1603664093933666,0.48809245258897027,0.7748906105435108
ENSMUSG00000115095,40.102289680138526,0.15945695972024646,0.4881903468088631,0.7749707719174777
ENSMUSG00000028073,540.2062204424938,-0.08194041681541726,0.4883718820576982,0.7751836795884764
ENSMUSG00000104493,35.79729814683538,-0.13989103553885668,0.4884984590409046,0.7752129296848784
ENSMUSG00000031990,246.27795398431945,-0.05813779820393782,0.4885417609213326,0.7752129296848784
ENSMUSG00000032855,4317.710113654987,-0.03950638454208483,0.4885843298286362,0.7752129296848784
ENSMUSG00000090222,167.0783144235191,0.1287018451875249,0.4885932070279283,0.7752129296848784
ENSMUSG00000105824,73.7616464469264,-0.09479536793961879,0.4886273925257002,0.7752129296848784
ENSMUSG00000102700,17.054684360850487,-0.22785577226226494,0.48875352493502844,0.7753378011995712
ENSMUSG00000037617,138.17987653685316,-0.0743263983476413,0.48889577310572263,0.7754687320548524
ENSMUSG00000031901,267.743767763182,-0.06167894237349618,0.48893092482851663,0.7754687320548524
ENSMUSG00000038079,72.31339964232734,-0.11698987389256778,0.48899219340455446,0.7754906751354216
ENSMUSG00000022554,66.23121831759254,-0.10217550858667258,0.4890815667180848,0.7755571808219174
ENSMUSG00000093402,79.51750851616131,0.11260475481043522,0.4891919114575193,0.7756569256540571
ENSMUSG00000028344,183.0403234385075,-0.06077762459692785,0.4892805629532555,0.7756632989399338
ENSMUSG00000045573,45.42114219292777,-0.16460897691485724,0.48929081913068306,0.7756632989399338
ENSMUSG00000103869,341.7403642260745,-0.09987705010851756,0.4896402382115008,0.7757926011804309
ENSMUSG00000031879,369.113690540085,0.06461579996548128,0.4897059265003153,0.7757926011804309
ENSMUSG00000029659,450.2603890211656,0.09576280924829181,0.4897428269869514,0.7757926011804309
ENSMUSG00000114951,13.174479036650967,0.331557551098719,0.4897440317463666,0.7757926011804309
ENSMUSG00000039879,1867.0670839728764,-0.03023588600685453,0.4897824341806256,0.7757926011804309
ENSMUSG00000004364,14695.612748745922,0.030937496101907738,0.4898354264770961,0.7757926011804309
ENSMUSG00000045165,30.00237304440162,0.15265071427002658,0.4898373440721472,0.7757926011804309
ENSMUSG00000017493,1103.4732725686347,-0.05715432970787564,0.48984382248976654,0.7757926011804309
ENSMUSG00000031389,59.152619605287214,-0.14622640502152962,0.4898682160540554,0.7757926011804309
ENSMUSG00000028830,1901.3688668518116,0.033441244707655075,0.48989293796935107,0.7757926011804309
ENSMUSG00000026767,287.8415523454134,0.05590263272160544,0.48989842108122783,0.7757926011804309
ENSMUSG00000115144,19.1806208347139,-0.20865463507327717,0.49001712484834303,0.7757926011804309
ENSMUSG00000029777,2385.9850261878382,0.036041853667698326,0.4900318758027875,0.7757926011804309
ENSMUSG00000093989,1269.421915477191,0.03252103125052366,0.4900367112600349,0.7757926011804309
ENSMUSG00000100594,49.719102944300374,0.1261612080041502,0.4904234043328314,0.7762884603360103
ENSMUSG00000100685,37.74448995064518,0.20613142814309937,0.4904605313161251,0.7762884603360103
ENSMUSG00000031480,141.40027942845487,0.09411806772667458,0.49059584953479285,0.7762884603360103
ENSMUSG00000039206,970.8368906839618,-0.046538105526138344,0.49072385515986516,0.7762884603360103
ENSMUSG00000037674,2949.7216517397214,0.06633999271426863,0.49073129747875077,0.7762884603360103
ENSMUSG00000026709,558.2982505229292,-0.047376730068561766,0.4907739462245918,0.7762884603360103
ENSMUSG00000104214,194.43365167141187,-0.1143411091697046,0.49079023941437305,0.7762884603360103
ENSMUSG00000078963,55.232920971867,-0.1345487797376298,0.49082209714412595,0.7762884603360103
ENSMUSG00000116858,200.37660138829253,0.0755214859202999,0.4909317992661023,0.7762884603360103
ENSMUSG00000001555,146.62482841621963,-0.09865142978267814,0.4909456771610248,0.7762884603360103
ENSMUSG00000033444,3884.21932030716,-0.027064950371292,0.4910482200594921,0.7762884603360103
ENSMUSG00000032018,1349.066702828399,0.03396668746705006,0.49106394689679467,0.7762884603360103
ENSMUSG00000041995,193.14523028583815,-0.06631875389263034,0.4911032772823969,0.7762884603360103
ENSMUSG00000039497,219.64280689355178,0.10326535875077243,0.49114037326317017,0.7762884603360103
ENSMUSG00000034723,1383.3928160891603,0.03669706138033883,0.4912403689340684,0.7762884603360103
ENSMUSG00000030551,948.6281883631547,-0.044853388748400384,0.4912438188567947,0.7762884603360103
ENSMUSG00000004980,14672.212045824308,0.027451009996275345,0.4912644014551686,0.7762884603360103
ENSMUSG00000048668,172.65015653437828,-0.06764064002060281,0.4913012593218836,0.7762884603360103
ENSMUSG00000021413,2795.425299952986,0.026009610391987906,0.49135170979262055,0.7762884603360103
ENSMUSG00000030722,216.53113774463563,0.07411672081239337,0.49140503133610425,0.7762884603360103
ENSMUSG00000050914,67.68761456690237,0.12262246382954017,0.491409924796512,0.7762884603360103
ENSMUSG00000083856,11.979216100903562,-0.22968708421011813,0.4914141731288546,0.7762884603360103
ENSMUSG00000097404,24.609624188560858,-0.169821619769155,0.4914815328611103,0.7762884603360103
ENSMUSG00000044702,44.48768491695105,-0.12580346430410214,0.49148950106661216,0.7762884603360103
ENSMUSG00000121724,69.68013925735687,-0.29591942334439536,0.49161556592593847,0.7764125663952056
ENSMUSG00000074284,14.00517729054522,0.24454846369225988,0.4916840761025282,0.7764457606684279
ENSMUSG00000022749,911.3279700279126,0.03550038773543443,0.4917383215699961,0.7764564245072306
ENSMUSG00000109302,18.33147699144993,0.192213350531464,0.491812973376087,0.7764993048503763
ENSMUSG00000039047,1437.5477887281666,0.0313471825147781,0.49197270580062213,0.7766764935432958
ENSMUSG00000008333,512.4133652923122,-0.051210656079893106,0.49202331608839145,0.7766813937172069
ENSMUSG00000031608,191.34542922057753,0.07323788584351956,0.49211344731843576,0.7767294390129931
ENSMUSG00000031523,2686.3127174840624,0.041300679022629114,0.49214877110132704,0.7767294390129931
ENSMUSG00000002210,481.6818597256312,0.04219410056212568,0.4922281900290485,0.7767797952495091
ENSMUSG00000024130,922.6650446838377,-0.049069704762176584,0.4925966757313802,0.7772725443884541
ENSMUSG00000001657,112.25251361224514,-0.09688116501745038,0.4926759435733469,0.7772725443884541
ENSMUSG00000001983,1256.6862172536873,0.041383063700869124,0.49269077364973013,0.7772725443884541
ENSMUSG00000029209,160.6684996357678,-0.0742425687827297,0.4927306043208721,0.7772725443884541
ENSMUSG00000110411,424.6536597842765,0.0963663739822614,0.49282832895984163,0.777351698038056
ENSMUSG00000029334,52.01122068434302,-0.130595421842374,0.4929202389955222,0.7774216657667173
ENSMUSG00000086604,128.8916154654898,0.08543964157600582,0.49306184980896306,0.7775699992791296
ENSMUSG00000025612,1814.5433161392023,-0.06095704145262078,0.4932584991071226,0.7777998398346125
ENSMUSG00000022365,2551.174070259249,0.04124858358868446,0.4933137094185467,0.7777998398346125
ENSMUSG00000031189,30.03469848226114,-0.17464954541859645,0.49335031739463775,0.7777998398346125
ENSMUSG00000038721,26.250317223386915,-0.2021584580744049,0.4936860593462149,0.7782541109103526
ENSMUSG00000106164,13.45397768980842,-0.3618924921036652,0.49374049184838764,0.7782648767093414
ENSMUSG00000048388,92.0680470920447,-0.0907920716851221,0.49384936321166395,0.7783614421235413
ENSMUSG00000102844,1042.5810670991873,0.25300813378625026,0.4939037266992068,0.7783720867365849
ENSMUSG00000028221,942.7647958787693,0.03239639399674151,0.49405077602970127,0.7785287843189962
ENSMUSG00000031232,1848.5923006396295,0.03937095637519995,0.4941837678761576,0.7786633019475039
ENSMUSG00000103937,256.7601200683379,-0.06390884575080218,0.4942753538181258,0.7787325585017384
ENSMUSG00000029346,89.2629667537845,0.09094133776455311,0.49437741827664494,0.7788183090580909
ENSMUSG00000043487,197.5219444057589,-0.06677561003591871,0.4944329334177071,0.7788307186093163
ENSMUSG00000038765,14.654835813569088,-0.2981134009621664,0.4945086980775305,0.7788750197369505
ENSMUSG00000038671,729.0437487846731,-0.035169409134971547,0.4947004959355862,0.7791020526009921
ENSMUSG00000054893,260.78210694179876,-0.06364499978624884,0.49476303473094874,0.7791254916987365
ENSMUSG00000033618,165.65082545042384,-0.09030663048086536,0.4948587961674553,0.7792012384225876
ENSMUSG00000027469,92.20263888182815,-0.09492832047565825,0.49494567555200897,0.7792597847734545
ENSMUSG00000106859,81.25162440820978,-0.19454369621308346,0.49499130618828824,0.7792597847734545
ENSMUSG00000038463,226.1267116221962,0.12565904339565281,0.4951874426817048,0.7794935009053718
ENSMUSG00000020368,5881.385386703491,-0.031163024741585294,0.49528470593021967,0.7795715468617659
ENSMUSG00000087424,56.48291262370223,-0.11170841629304051,0.4954215342149446,0.7796563235519824
ENSMUSG00000021428,436.4113007298659,-0.045083441956421375,0.4954339436896168,0.7796563235519824
ENSMUSG00000040054,2230.973233129244,-0.04226324248920322,0.49565326090463346,0.7798914977588197
ENSMUSG00000039701,1388.657160221106,-0.043098700806032494,0.4956787909481861,0.7798914977588197
ENSMUSG00000003135,1174.1754859851478,-0.03533000237868275,0.4958418585295691,0.7799164330107383
ENSMUSG00000102349,23.68648968877383,-0.1761967592555608,0.4958456095715007,0.7799164330107383
ENSMUSG00000023942,972.1830785734422,-0.03611141953177819,0.49584918720879245,0.7799164330107383
ENSMUSG00000031065,5865.7760524150735,0.026597709117341908,0.49605223468829795,0.7799164330107383
ENSMUSG00000051768,546.1309520058488,0.0375450790920724,0.4960828375794394,0.7799164330107383
ENSMUSG00000026641,585.2267202062181,-0.035265369672480604,0.49609189690300337,0.7799164330107383
ENSMUSG00000108815,16.97290528998793,1.2012140520863637,0.49611607508651534,0.7799164330107383
ENSMUSG00000056268,2971.77806647605,0.023228655434663015,0.4961531638259544,0.7799164330107383
ENSMUSG00000042772,3565.23050086561,-0.03157261271555366,0.4961635442741409,0.7799164330107383
ENSMUSG00000106049,57.918692565214656,0.172348919445658,0.49622174398793595,0.7799164330107383
ENSMUSG00000007480,270.7286432594725,-0.10147032261707502,0.4962508868627561,0.7799164330107383
ENSMUSG00000050708,3648.7367468311345,-0.06386191563025233,0.49626708988994495,0.7799164330107383
ENSMUSG00000082035,109.25892303292115,0.09204433967842089,0.49632593462834196,0.779933939373199
ENSMUSG00000046753,797.9369929433738,0.04356330140140046,0.49651680300497103,0.7800661920581311
ENSMUSG00000051502,389.77143412472736,-0.05810988929753026,0.4965416154269118,0.7800661920581311
ENSMUSG00000084910,367.21939754593876,0.05097658306012084,0.4965532363293761,0.7800661920581311
ENSMUSG00000020982,1527.923317349019,-0.031100835199393505,0.49663774735025734,0.7801239941803764
ENSMUSG00000111980,72.92596507439156,-0.09643992773773287,0.49685158185118616,0.7803849084143571
ENSMUSG00000054452,17132.425529377546,-0.03410152276728606,0.49698555467604655,0.780504326330835
ENSMUSG00000121382,83.703010578672,-0.09784714395281399,0.4970603702129782,0.780504326330835
ENSMUSG00000103715,47.477739873042985,0.13156125846006783,0.49708119523608985,0.780504326330835
ENSMUSG00000032598,268.75769014847816,0.05433779163978273,0.49715938278549177,0.780504326330835
ENSMUSG00000103094,181.5102404338381,-0.06260822500859926,0.49716631319403726,0.780504326330835
ENSMUSG00000038128,15.140335752447891,0.3635527299818092,0.49737927299229145,0.7807167619882961
ENSMUSG00000044496,748.5246407791416,-0.04674757468066971,0.4973971370034921,0.7807167619882961
ENSMUSG00000019857,568.913838805158,-0.043641238037569134,0.49751865971072795,0.7808325398493512
ENSMUSG00000066979,1017.4444887681979,0.035832824826943284,0.49758955639428226,0.7808688479065196
ENSMUSG00000035941,6742.324450617394,0.03021442584913348,0.4978314193424226,0.7811734211372748
ENSMUSG00000031600,4830.071691125939,0.026897942765496088,0.49813163985665354,0.7815694990418838
ENSMUSG00000035305,185.55633518904486,-0.09116039891772713,0.49836055601089635,0.7818536349891704
ENSMUSG00000046694,29.7342500753409,0.1554984443802384,0.4984304624384497,0.7818882777208035
ENSMUSG00000024620,2133.412422986349,-0.08124700577985638,0.4984942521631508,0.7819133194488489
ENSMUSG00000084846,47.38380032285338,-0.11951264890377793,0.4985500319791859,0.7819257936327428
ENSMUSG00000005699,117.28493962216913,0.077739173760611,0.49888005031964944,0.7820750685417803
ENSMUSG00000048347,63.25338844115967,-0.11975003442851688,0.49890057723327164,0.7820750685417803
ENSMUSG00000027845,267.0466719166045,0.059142967833068924,0.498909411206527,0.7820750685417803
ENSMUSG00000032612,3380.6122976770644,-0.030663905338079413,0.49892185726421057,0.7820750685417803
ENSMUSG00000092416,302.69540987971186,0.057148462115552745,0.49897546606551846,0.7820750685417803
ENSMUSG00000032369,32.303358677212564,0.14802149525159317,0.4989826048757873,0.7820750685417803
ENSMUSG00000005102,437.13244143484593,0.048059074253784834,0.49900965375668915,0.7820750685417803
ENSMUSG00000079022,1023.991485391687,0.08016940823585088,0.499027898649939,0.7820750685417803
ENSMUSG00000035407,92.88753455285386,-0.1253362592743758,0.4992338133680706,0.7823227848897333
ENSMUSG00000030825,12.646589270068423,0.22384122854528232,0.49929727503950627,0.7823472445486763
ENSMUSG00000020427,559.41660024477,-0.09776965656310933,0.49941488726522476,0.7824172372729918
ENSMUSG00000120276,13.267609884845141,-0.2851630277946753,0.4994376590727838,0.7824172372729918
ENSMUSG00000109378,246.3331852271535,-0.059085472276661194,0.4995283256739379,0.7824842959129262
ENSMUSG00000032531,1563.7800875555724,-0.0650873335872672,0.49957873840762224,0.7824882922232435
ENSMUSG00000113529,41.57546555706789,0.15281630713684027,0.4996272684897527,0.7824893392603667
ENSMUSG00000120690,13.351584269829019,0.20781294496143682,0.4996901509323527,0.7825128618384133
ENSMUSG00000014075,103.27518294785774,-0.10042673354405962,0.49988263055742255,0.7826480747246091
ENSMUSG00000090124,21.341666351641447,-0.19954047040362352,0.4998900804908877,0.7826480747246091
ENSMUSG00000119988,18.223212937760778,-0.18670191433597813,0.49992010791786,0.7826480747246091
ENSMUSG00000081272,214.0305303597485,0.06709947326883065,0.5000084722681057,0.7826930911658129
ENSMUSG00000022701,158.85895379268683,-0.08375590635393317,0.5000446105099343,0.7826930911658129
ENSMUSG00000108991,20.52918274189656,-0.18083796857151088,0.5002977171327834,0.782734091407131
ENSMUSG00000025451,2693.3459285314802,0.03613031350248136,0.5003126064597807,0.782734091407131
ENSMUSG00000024208,2377.20276697091,0.05581276551789725,0.5003324859478915,0.782734091407131
ENSMUSG00000048277,6529.136400881572,-0.03877713085888679,0.5003669353557759,0.782734091407131
ENSMUSG00000021103,619.2382557656737,-0.03897776744540658,0.5004116135539625,0.782734091407131
ENSMUSG00000074500,29.446818805345952,0.1521667630270022,0.5005051785705715,0.782734091407131
ENSMUSG00000003038,803.3217192541857,0.046167368684780836,0.500516515841063,0.782734091407131
ENSMUSG00000021520,7463.385944354693,0.02996376656415533,0.5005504152187505,0.782734091407131
ENSMUSG00000049734,258.27206375715497,0.060446354471178736,0.5005702485120601,0.782734091407131
ENSMUSG00000057738,5595.787472644611,0.042923271997393056,0.500582690705069,0.782734091407131
ENSMUSG00000113775,98.7928332253275,0.09091702934633017,0.5005974469235404,0.782734091407131
ENSMUSG00000014850,995.6052986098888,-0.05098282802571811,0.5006949492756262,0.7828116788473953
ENSMUSG00000032802,878.9232826590228,0.06871143884440892,0.5008241841321571,0.7829042846522978
ENSMUSG00000079105,40.71433885946513,0.173239396469195,0.5008499549317011,0.7829042846522978
ENSMUSG00000039043,191.07872421230806,-0.0793127403061734,0.5009346137000619,0.782917329231121
ENSMUSG00000049488,93.55167115592917,-0.09095565296951671,0.5009812670634972,0.782917329231121
ENSMUSG00000027935,89.40132459280312,-0.08990162290413622,0.501069815937803,0.782917329231121
ENSMUSG00000044566,18.328650415847186,-0.25631794716853273,0.5010830027525252,0.782917329231121
ENSMUSG00000029536,1029.5527588939133,-0.04096829843224208,0.5011535255268614,0.782917329231121
ENSMUSG00000031708,6785.604488835979,-0.048614248117373075,0.501237559238003,0.782917329231121
ENSMUSG00000033739,110.83189578536,-0.07852731403182003,0.5012549125496384,0.782917329231121
ENSMUSG00000028919,22.42117021250408,0.23139134318850763,0.5013018300514765,0.782917329231121
ENSMUSG00000100975,68.48035385476727,0.09655009086804478,0.5013045454626252,0.782917329231121
ENSMUSG00000084968,15.716731265413834,-0.1881238892140168,0.501337177791951,0.782917329231121
ENSMUSG00000054426,229.66548015825012,0.05007882982262526,0.5013919639760429,0.7829281011503654
ENSMUSG00000079523,326.14988241249216,-0.10838313634385334,0.5017520938582488,0.7834156224322901
ENSMUSG00000037060,243.52031120255037,-0.08435088291685332,0.5019203963599792,0.7835998476440177
ENSMUSG00000111341,20.220275796748926,-0.20764561946814247,0.502002552414094,0.7835998476440177
ENSMUSG00000039377,189.52076420328524,-0.1249637165020005,0.5020586412126014,0.7835998476440177
ENSMUSG00000038569,41.759862141197,0.1514672230621326,0.5020618021940844,0.7835998476440177
ENSMUSG00000039982,367.7259539513832,0.07099414389346677,0.5021670807790529,0.7836893474280963
ENSMUSG00000029190,8970.238510674351,0.02841403428133423,0.502265727545542,0.7837684814013616
ENSMUSG00000044694,26.96486406311689,-0.16501327403229712,0.5024899489199365,0.7839341609878554
ENSMUSG00000086429,203.64591274775606,-0.07262047138342234,0.5025791437420575,0.7839341609878554
ENSMUSG00000025860,2247.146571534448,-0.035323844805135,0.5026097882603533,0.7839341609878554
ENSMUSG00000025616,2428.05619260785,0.040442686924233084,0.5026375509052923,0.7839341609878554
ENSMUSG00000015501,7408.654880589048,0.04872179446841949,0.5026387405055721,0.7839341609878554
ENSMUSG00000043445,2993.1101047941174,-0.035972116737135504,0.5026596005649084,0.7839341609878554
ENSMUSG00000021748,8154.025761550394,0.04218460533472527,0.5027201458226475,0.7839538023707042
ENSMUSG00000106822,123.42892261106077,0.08533286534964395,0.5028694845129968,0.7841105683303642
ENSMUSG00000110167,96.31971452957704,-0.10302095616414955,0.5029286715941257,0.7841105683303642
ENSMUSG00000021952,1149.0090138595094,0.04128574522215077,0.5029645562468976,0.7841105683303642
ENSMUSG00000022538,612.6463829360924,0.040474707236048936,0.5030830686561805,0.7842205462871753
ENSMUSG00000104994,37.263762626478666,0.19130954305980705,0.5031945745012768,0.7842583231818563
ENSMUSG00000024526,12.656621695636042,0.2744896212594828,0.5032081415801197,0.7842583231818563
ENSMUSG00000055912,612.1471654762953,0.04374468998550257,0.5032884814885412,0.7842583231818563
ENSMUSG00000058624,691.1236221748045,0.09686888010675365,0.5032991820187189,0.7842583231818563
ENSMUSG00000009013,691.9922398414324,0.08703935415062689,0.5034598843892675,0.7844339702544681
ENSMUSG00000073062,335.09187775492586,0.050926438610864086,0.5036068124610619,0.7845033891727966
ENSMUSG00000020811,96.24201763556908,0.11457330292533437,0.5036329629516826,0.7845033891727966
ENSMUSG00000036353,17.512586799556654,0.21589507305203778,0.5036941250326499,0.7845033891727966
ENSMUSG00000032305,385.38129074473903,0.05342175242546704,0.5036963775244263,0.7845033891727966
ENSMUSG00000068328,1432.6697818489113,-0.041645274484206636,0.5037987077097356,0.7845880236565504
ENSMUSG00000029913,107.39037459591522,-0.07457320109950169,0.5038822739605346,0.7846434228955882
ENSMUSG00000032911,1059.0692212243093,-0.08087285485504947,0.5040927643721531,0.7848403077297351
ENSMUSG00000020527,169.54167616532155,-0.11958486666461914,0.5041047202562816,0.7848403077297351
ENSMUSG00000055760,140.80054149357161,0.06779660196863399,0.5042928781078057,0.7849843519045047
ENSMUSG00000117183,83.77356679789122,-0.09843082204760785,0.5043412169364614,0.7849843519045047
ENSMUSG00000107531,56.092344804485414,-0.12893844353879996,0.5043935421907013,0.7849843519045047
ENSMUSG00000001518,582.345453011761,0.040457449834991006,0.5043961876383305,0.7849843519045047
ENSMUSG00000025192,101.79199539569684,0.09703685867166859,0.5044373112183452,0.7849843519045047
ENSMUSG00000040061,24.714817174226084,0.24356863516974522,0.5046093852310576,0.7851773902296145
ENSMUSG00000022565,115941.1598323533,-0.03345222466614129,0.5046694562694682,0.7851961306194839
ENSMUSG00000028864,16.0164746932494,0.18316659424551301,0.5048247060565935,0.7852084857227394
ENSMUSG00000108319,35.20017376110415,-0.1469953085120827,0.504848006670455,0.7852084857227394
ENSMUSG00000113262,51.40526625656285,0.12547177424552955,0.5048704289502712,0.7852084857227394
ENSMUSG00000120632,24.586754744009543,-0.16084142907251742,0.5048951603888677,0.7852084857227394
ENSMUSG00000031785,1326.3087820966493,0.05387017905477592,0.5049175368770664,0.7852084857227394
ENSMUSG00000029474,777.6719141113159,0.04915943691399537,0.5051396236301291,0.7854791427362546
ENSMUSG00000029104,1894.4900723885046,0.03217230310961841,0.5053278996367534,0.7856635584257766
ENSMUSG00000030538,76.30976667335425,0.09664558061225895,0.5053543323998695,0.7856635584257766
ENSMUSG00000033420,674.5162283908031,0.06746626299166932,0.505443970297933,0.7856778743813351
ENSMUSG00000087107,28.496175221219815,-0.20458646324483767,0.5054596539692264,0.7856778743813351
ENSMUSG00000033790,613.4953215206298,-0.03927913253071952,0.50556034402186,0.7857596790962439
ENSMUSG00000026475,13.99065183295636,0.21449858423756038,0.5056866919987087,0.785865776065464
ENSMUSG00000041729,292.76031612347464,-0.07633206072927977,0.5057247434084499,0.785865776065464
ENSMUSG00000032352,56.205095285904584,0.1230926139848381,0.5059204584042643,0.7860951886002011
ENSMUSG00000083179,27.396026214401513,0.18095846016586364,0.5059930585241137,0.7861231660723617
ENSMUSG00000021036,388.1526904758541,0.05004253803704528,0.5060346320720248,0.7861231660723617
ENSMUSG00000032925,269.8136498995615,0.11224767331043192,0.5061356979787659,0.7861793266277314
ENSMUSG00000022102,51.034546213978814,-0.13507417090048832,0.5061875057136185,0.7861793266277314
ENSMUSG00000060240,14.165194692186041,0.24258677368477927,0.506278837857997,0.7861793266277314
ENSMUSG00000106847,1905.891298106211,-0.06104888013586191,0.5063065878412099,0.7861793266277314
ENSMUSG00000092083,12.502379983174926,-0.2164005835893238,0.5063112196503384,0.7861793266277314
ENSMUSG00000025261,21800.93615774122,-0.024094697465521682,0.5065059166995376,0.7864069546173542
ENSMUSG00000020190,13602.676286032454,-0.04746586681991117,0.5065780630989609,0.7864442838861374
ENSMUSG00000027305,1323.2376390615032,0.04977338252753384,0.5066809553657188,0.7864514381020954
ENSMUSG00000025321,74.84518361881713,-0.10047757266156193,0.5067109205695283,0.7864514381020954
ENSMUSG00000087165,17.41541654591806,-0.17702767033333433,0.5067269832385756,0.7864514381020954
